loan_id,application_id,client_id,application_date,disbursement_date,target_default_90dpd_12m,target_ever30_6m,max_observed_mob,max_dpd_12m,first_90dpd_mob,age_at_application,client_tenure_days,gender,marital_status,education_level,region_code,city_type,residence_type,dependents_count,citizenship_flag,segment,is_existing_customer,phone_normalized_flag,email_valid_flag,contact_employer_industry,product_type,channel,branch_code,digital_channel,requested_amount,requested_term_months,purpose_code,promo_flag,refinance_flag,repeat_application_flag,application_region,device_type,utm_source,campaign_id,bureau_score,active_loans_count,closed_loans_count,delinquency_30_12m,delinquency_60_12m,delinquency_90_24m,max_dpd_24m,inquiries_30d,inquiries_90d,outstanding_debt,total_limit,utilization_rate,oldest_trade_months,bureau_file_thin_flag,external_collections_flag,employment_type,income_employer_industry,job_tenure_months,total_work_experience_months,declared_income,verified_income,other_income,income_stability_score,salary_project_flag,pension_contrib_months_12m,debt_to_income_est,expense_to_income_est,device_risk_score,doc_mismatch_flag,synthetic_identity_flag,fraud_suspect_flag,verification_status,aml_pep_flag,blacklist_hit_flag,principal_amount,term_months,interest_rate,monthly_payment_amount,origination_fee,insurance_fee,base_rate,inflation_index,unemployment_proxy,fx_stress_index,consumer_confidence_proxy,stress_regime_flag,engine_scorecard_score,engine_pd_estimate,engine_risk_grade,engine_policy_version,engine_offered_amount,engine_offered_term_months,engine_offered_rate,engine_rule_hits_count,income_verification_gap,income_verification_ratio,requested_amount_to_income,principal_amount_to_income,bureau_debt_to_income,calculated_bureau_utilization,ead_proxy_12m,collections_actions_count,total_recovered_amount,ever_contact_success_flag,lgd_proxy
57922,125784,52429,2022-04-01,2022-04-03,0,0,13,23,,32,426,male,divorced,secondary,kostanay,urban,rented,0,1,risky_repeat,1,1,1,manufacturing,cash_loan,branch,BR_035,,212895.35,36,consumer_purchase,0,0,1,kostanay,,,,629.0,2,1,3,1,0,86,0,0.0,251563.52,481488.49,0.3714,29.0,0,0,self_employed,education,31,55,154552.5,136023.4,12534.94,47,0,9.0,0.1386,0.3213,41.01,0,0,0,passed,0,0,207260.3,36,0.2622,8374.95,3512.98,2505.92,14.63,102.15,4.76,45.69,104.9,0,682,0.03434,B,policy_v1_growth,210511.69,36,0.2622,1,18529.1,0.8801112890441759,1.5651376895445932,1.5237106262598934,1.8494135567850827,0.5224704748393881,203659.0,1,0.0,0,1.0
65986,131403,59898,2022-04-01,2022-04-05,0,0,29,0,,47,249,male,divorced,secondary,east_kz,semi_urban,family_owned,0,1,new_to_credit,1,1,0,construction,cash_loan,branch,BR_025,,795495.35,30,other,1,1,0,east_kz,,,,687.0,1,0,1,0,0,51,0,0.0,24010.27,100435.45,0.1136,9.0,1,0,informal_salaried,it_services,26,40,193828.84,197565.95,0.0,51,1,9.0,0.141,0.2081,30.69,0,0,0,passed,0,0,822533.23,30,0.2487,37093.17,25031.19,0.0,14.63,102.15,4.76,45.69,104.9,0,855,0.012,A,policy_v1_growth,835270.12,30,0.2487,2,-3737.11,1.0192804641455833,4.026480018444474,4.163334977510042,0.12153040541652041,0.23906170580208483,804007.06,0,0.0,0,1.0
72187,133642,65506,2022-04-01,2022-04-03,0,0,11,0,,46,-811,male,single,vocational,east_kz,urban,rented,1,1,risky_repeat,0,1,1,logistics,cash_loan,branch,BR_026,,261310.6,12,working_capital,0,0,0,east_kz,,,,584.0,4,2,4,0,0,57,0,3.0,3084.04,162961.34,0.2268,35.0,0,0,formal_salaried,logistics,18,70,90589.64,88856.7,0.0,71,1,10.0,0.247,0.3274,41.96,1,0,0,not_required,0,0,239006.82,12,0.2661,22903.36,6859.56,0.0,14.63,102.15,4.76,45.69,104.9,0,693,0.03837,B,policy_v1_growth,239912.74,12,0.2661,1,1732.94,0.9808704394895487,2.94080919052812,2.6898007691035115,0.03470801864125046,0.018924979384681052,218589.55,0,0.0,0,1.0
78280,127489,71076,2022-04-01,2022-04-04,0,0,11,25,,40,-947,female,single,bachelor,shymkent,semi_urban,owned,0,1,good_repeat,0,1,1,retail,installment_loan,partner_pos,BR_017,,372579.21,12,consumer_purchase,0,0,0,shymkent,android,,,765.0,1,3,0,1,0,89,0,1.0,169418.22,782766.59,0.2282,59.0,0,0,formal_salaried,finance,38,55,248535.44,231567.83,46734.39,64,1,11.0,0.1559,0.3644,30.22,0,0,0,passed,0,0,383603.82,12,0.1918,35384.58,2341.6,4491.48,14.63,102.15,4.76,45.69,104.9,0,824,0.012,A,policy_v1_growth,391208.17,12,0.1918,0,16967.61,0.9317296157039012,1.6089420106411154,1.6565505666309521,0.7316137997233899,0.2164351700294209,350656.59,1,5628.46,0,0.9839487973119228
81180,97634,73715,2022-04-01,2022-04-02,0,0,13,0,,38,382,female,single,vocational,aktobe,urban,owned,0,1,self_employed,0,1,0,education,installment_loan,partner_pos,BR_060,,739388.89,6,medical,0,0,0,aktobe,ios,,,651.0,1,4,0,1,0,75,0,2.0,173712.8,646667.94,0.1998,59.0,0,0,unemployed,,21,71,230226.79,232300.83,23187.95,46,1,10.0,0.5397,0.3,33.1,0,0,0,passed,0,0,741114.99,6,0.1665,129586.44,4057.28,0.0,14.63,102.15,4.76,45.69,104.9,0,729,0.02929,B,policy_v1_growth,773234.88,6,0.1665,0,-2074.04,1.0090086822649962,3.1828938794579424,3.1903243307395845,0.7477924207158451,0.2686275122901562,604054.89,0,0.0,0,1.0
83353,138161,75694,2022-04-01,2022-04-03,0,0,17,0,,20,-135,male,married,bachelor,shymkent,semi_urban,family_owned,0,0,good_repeat,1,1,1,manufacturing,installment_loan,partner_pos,BR_057,,630663.45,18,working_capital,0,0,1,shymkent,android,,,711.0,0,5,0,0,0,11,0,1.0,266369.97,1069151.58,0.2491,36.0,0,0,formal_salaried,manufacturing,28,43,266906.95,222574.93,0.0,57,1,9.0,0.2239,0.3137,13.47,0,0,0,not_required,0,0,654333.39,18,0.1995,42361.0,7349.03,7566.63,14.63,102.15,4.76,45.69,104.9,0,869,0.012,A,policy_v1_growth,662196.62,18,0.1995,0,44332.02,0.833904587347763,2.8334882549440765,2.9398341942643764,1.1967653769451931,0.24914144540664665,621453.24,0,0.0,0,1.0
9446,37154,8613,2022-04-01,2022-04-06,0,0,17,24,,28,-124,female,single,secondary,turkistan,urban,rented,0,0,salaried,1,1,1,it_services,cash_loan,mobile_app,,ios_app,431772.92,18,debt_consolidation,0,0,0,turkistan,android,social,,700.0,1,7,0,0,0,1,1,3.0,632381.59,1150712.45,0.5275,102.0,0,0,formal_salaried,agriculture,45,55,137909.63,138336.72,0.0,81,1,10.0,0.4274,0.3218,31.91,0,0,0,passed,0,0,440990.86,18,0.2832,30354.23,9776.3,0.0,14.63,102.15,4.76,45.69,104.9,0,813,0.01203,A,policy_v1_growth,453361.57,18,0.2832,0,-427.09,1.0030968830820588,3.12117361174965,3.1878076912623055,4.571321265966115,0.5495565725390388,424590.65,1,0.0,1,1.0
14929,100827,13637,2022-04-01,2022-04-08,0,0,12,0,,47,-127,female,married,secondary,almaty,urban,rented,2,1,good_repeat,1,1,1,oil_and_gas,installment_loan,partner_pos,BR_008,,432242.14,18,consumer_purchase,0,0,0,shymkent,desktop,,,747.0,2,4,0,0,0,7,1,2.0,338442.57,1080962.36,0.2152,52.0,0,0,informal_salaried,public_sector,17,59,212768.67,189982.6,0.0,63,1,10.0,0.2254,0.4821,26.59,0,0,0,passed,0,0,432144.11,18,0.1769,27509.47,8534.22,0.0,14.63,102.15,4.76,45.69,104.9,0,886,0.012,A,policy_v1_growth,453854.25,18,0.1769,0,22786.07,0.8929068363307436,2.2751669889768853,2.2746509943542197,1.781439826594646,0.31309376026747127,411718.64,0,0.0,0,1.0
25868,107711,23530,2022-04-01,2022-04-07,0,0,13,0,,42,-58,male,married,secondary,east_kz,urban,owned,3,1,salaried,0,1,1,telecom,credit_line,mobile_app,,android_app,519280.58,24,electronics,0,0,0,east_kz,android,social,CMP_73792,697.0,5,8,0,0,1,147,0,0.0,648665.65,955725.54,0.6078,91.0,0,0,formal_salaried,education,43,68,112995.88,94331.65,0.0,71,1,12.0,0.6114,0.4728,41.47,0,0,0,passed,0,0,535221.61,24,0.295,29788.17,11452.36,0.0,14.63,102.15,4.76,45.69,104.9,0,741,0.02875,B,policy_v1_growth,545244.61,24,0.295,1,18664.23,0.8348238006553867,5.50483936197448,5.673828561251711,6.876437017692365,0.6787154081913517,519384.72,0,0.0,0,1.0
29079,143950,26414,2022-04-01,2022-04-02,0,0,25,20,,36,360,male,single,vocational,almaty,rural,owned,0,1,subprime,0,0,1,hospitality,installment_loan,partner_pos,BR_045,,163136.4,18,debt_consolidation,0,1,0,almaty,android,,,598.0,2,3,3,1,0,69,3,7.0,193769.04,176724.36,0.627,61.0,0,0,pensioner,,35,81,120456.48,,0.0,52,1,,0.1585,0.2095,46.61,0,0,0,manual_review,0,0,114476.65,18,0.2064,7449.14,1812.87,1436.26,14.63,102.15,4.76,45.69,104.9,0,621,0.05978,C,policy_v1_growth,120300.88,18,0.2064,2,,,,,,1.0964478241709292,108931.99,5,24620.3,1,0.7739846669467803
33151,86367,30131,2022-04-01,2022-04-02,0,0,14,0,,26,-271,male,single,bachelor,east_kz,rural,owned,0,1,good_repeat,0,1,1,education,cash_loan,mobile_app,,ios_app,632151.11,24,other,0,0,0,east_kz,android,social,CMP_80143,789.0,1,3,0,0,0,10,0,0.0,217005.62,849054.96,0.2011,47.0,0,0,informal_salaried,healthcare,12,73,130491.83,110196.34,0.0,56,0,10.0,0.3484,0.249,32.55,0,0,0,passed,0,0,642210.99,24,0.253,34372.52,7149.26,7370.85,14.63,102.15,4.76,45.69,104.9,0,822,0.012,A,policy_v1_growth,663758.67,24,0.253,0,20295.49,0.8444692667732532,5.736588982900884,5.827879492186401,1.9692634074779616,0.2555848917012392,626599.34,0,0.0,0,1.0
62230,19985,56449,2022-04-01,2022-04-05,0,0,13,17,,39,455,male,married,vocational,almaty,rural,rented,0,1,thin_file,0,1,1,,cash_loan,mobile_app,,android_app,613203.78,6,consumer_purchase,0,0,0,almaty,android,cpa_network,CMP_64758,567.0,1,0,1,0,0,27,1,5.0,,,,,1,0,unemployed,,25,47,186135.98,194857.26,12070.75,63,1,10.0,0.5057,0.2891,53.44,0,0,0,not_required,0,0,504581.9,6,0.2553,90468.88,4536.16,6379.36,14.63,102.15,4.76,45.69,104.9,0,661,0.05496,C,policy_v1_growth,515642.72,6,0.2553,3,-8721.28,1.0468543480954084,3.1469383280869287,2.58949499751767,,,426812.45,2,218480.86,0,0.4881103866581212
69758,138243,63294,2022-04-01,2022-04-05,0,0,15,0,,29,-610,male,married,other,astana,semi_urban,owned,2,1,salaried,0,1,1,agriculture,cash_loan,branch,BR_049,,426157.41,30,consumer_purchase,0,0,0,astana,,,,661.0,1,3,0,1,0,63,0,2.0,380294.05,1467675.22,0.2061,51.0,0,0,contractor,public_sector,37,69,135920.15,135661.31,0.0,51,1,10.0,0.2604,0.3983,21.8,0,0,0,passed,0,0,443456.88,30,0.272,20533.68,15576.74,11052.31,14.63,102.15,4.76,45.69,104.9,0,730,0.0207,B,policy_v1_growth,447465.28,30,0.272,0,258.84,0.9980956465983888,3.141333442821686,3.2688529986921107,2.803260929737447,0.2591132185225557,435150.68,0,0.0,0,1.0
72282,49823,65600,2022-04-01,2022-04-03,0,0,16,0,,37,217,male,divorced,vocational,almaty,urban,family_owned,1,1,thin_file,1,1,1,logistics,cash_loan,mobile_app,,android_app,174495.6,9,consumer_purchase,0,0,0,almaty,tablet,cpa_network,,623.0,2,0,1,0,0,44,2,6.0,145128.41,94215.04,0.6041,7.0,1,0,formal_salaried,it_services,46,132,58936.08,56315.09,9692.7,80,1,12.0,0.4418,0.4829,65.21,1,0,0,passed,0,0,170257.88,9,0.261,21033.81,4413.46,0.0,14.63,102.15,4.76,45.69,104.9,0,688,0.04029,B,policy_v1_growth,171744.03,9,0.261,3,2620.99,0.95552826044759,3.0985584858339035,3.0233083175397573,2.5770785414708564,1.5403953551365046,154237.3,1,0.0,0,1.0
75378,139267,68464,2022-04-01,2022-04-02,0,0,16,0,,37,410,male,married,vocational,east_kz,metro,rented,1,1,self_employed,0,1,0,agriculture,installment_loan,partner_pos,BR_039,,654929.01,9,electronics,0,0,0,east_kz,,,,630.0,1,3,2,0,0,52,2,3.0,429007.61,1206737.74,0.3251,29.0,0,0,contractor,oil_and_gas,45,58,255844.48,239185.02,0.0,42,1,6.0,0.4039,0.352,30.66,0,0,0,not_required,0,0,668956.77,9,0.1749,79849.7,12288.78,0.0,14.63,102.15,4.76,45.69,104.9,0,728,0.02933,B,policy_v1_growth,687675.46,9,0.1749,1,16659.46,0.9348844266641985,2.7381690124239384,2.796817166894482,1.7936224016035787,0.35551022875939886,603159.55,0,0.0,0,1.0
11758,146885,10709,2022-04-01,2022-04-03,0,0,15,0,,54,-549,male,married,secondary,pavlodar,urban,rented,0,1,salaried,0,1,1,retail,credit_line,branch,BR_055,,469499.09,24,electronics,0,0,0,pavlodar,,,,759.0,2,2,1,1,0,83,0,2.0,85139.2,938129.8,0.0978,40.0,0,0,micro_business_owner,manufacturing,26,47,302564.74,291408.35,0.0,55,0,12.0,0.0834,0.1771,19.0,0,0,0,passed,0,0,488671.74,21,0.2877,29889.65,18391.1,5635.08,14.63,102.15,4.76,45.69,104.9,0,793,0.012,A,policy_v1_growth,492974.04,21,0.2877,1,11156.39,0.9631272632759521,1.611138081664441,1.6769311517669276,0.29216458622410785,0.09075417921912299,472107.5,0,0.0,0,1.0
42380,29989,38381,2022-04-01,2022-04-06,0,0,16,0,,37,-98,male,single,bachelor,almaty,rural,owned,0,1,salaried,0,1,0,construction,cash_loan,branch,BR_024,,1918305.62,9,electronics,0,0,1,almaty,,,,665.0,0,0,0,0,0,9,0,1.0,,,,,1,0,pensioner,,19,43,328815.48,305158.57,0.0,67,1,9.0,0.6985,0.3133,15.31,0,0,0,not_required,0,0,1965527.7,9,0.2719,243872.59,61004.11,317.08,14.63,102.15,4.76,45.69,104.9,0,755,0.02819,A,policy_v1_growth,2014220.9,9,0.2719,2,23656.91,0.928054147572371,6.286258386910124,6.4410044259940005,,,1792444.0,0,0.0,0,1.0
46850,71363,42318,2022-04-01,2022-04-03,0,0,11,0,,33,-2,female,divorced,bachelor,shymkent,rural,rented,1,1,near_prime,1,1,1,public_sector,credit_line,branch,BR_056,,277196.57,18,electronics,0,0,0,shymkent,,,,629.0,1,2,0,0,0,12,0,0.0,316551.2,855453.64,0.309,34.0,0,0,pensioner,,61,72,243274.33,240208.27,0.0,71,1,12.0,0.1373,0.3682,26.56,0,0,0,not_required,0,0,289782.87,18,0.3014,20209.51,6824.19,0.0,14.63,102.15,4.76,45.69,104.9,0,834,0.012,A,policy_v1_growth,291056.4,18,0.3014,0,3066.06,0.9873966973827448,1.153984290382675,1.2063817369818284,1.3178197403444936,0.3700389889041795,277483.64,0,0.0,0,1.0
83054,34401,75411,2022-04-01,2022-04-04,0,0,19,0,,30,-318,female,single,vocational,almaty,semi_urban,family_owned,0,1,thin_file,0,1,1,oil_and_gas,installment_loan,partner_pos,BR_047,,73411.25,12,consumer_purchase,0,0,0,almaty,android,,,627.0,0,1,1,0,0,43,2,3.0,45470.72,76868.63,0.5915,0.0,1,0,pensioner,,23,50,118355.06,116128.77,0.0,70,1,12.0,0.0744,0.1918,39.54,1,0,0,passed,0,0,73349.11,12,0.1895,6757.85,1497.4,1692.02,14.63,102.15,4.76,45.69,104.9,0,769,0.01255,A,policy_v1_growth,77081.81,12,0.1895,2,2226.29,0.981189735360702,0.6321538581696853,0.6316187625168165,0.3915543064823644,0.5915380565518079,68198.89,0,0.0,0,1.0
87431,112853,79396,2022-04-01,2022-04-03,0,0,19,0,,35,-441,male,single,vocational,karaganda,urban,dormitory,0,1,new_to_credit,1,1,1,finance,cash_loan,mobile_app,,android_app,535907.67,12,debt_consolidation,0,0,0,karaganda,android,cpa_network,CMP_74654,603.0,0,0,0,0,0,9,0,1.0,20396.63,71907.06,0.2837,0.0,1,0,formal_salaried,healthcare,36,91,132193.04,123335.62,0.0,62,1,10.0,0.3713,0.3548,32.5,0,0,0,passed,0,0,553812.41,12,0.2572,52830.35,15325.93,0.0,14.63,102.15,4.76,45.69,104.9,0,785,0.0144,A,policy_v1_growth,562703.05,12,0.2572,1,8857.42,0.9329963211376333,4.345116763510817,4.490287639531872,0.1653750149389122,0.28365267610718614,515197.53,0,0.0,0,1.0
5297,46776,4862,2022-04-01,2022-04-02,0,0,28,17,,24,-330,female,single,secondary,turkistan,semi_urban,rented,1,1,self_employed,0,1,1,logistics,cash_loan,mobile_app,,android_app,360501.76,24,other,0,0,0,turkistan,,cpa_network,CMP_71782,713.0,4,2,0,0,0,0,2,3.0,103075.26,290585.76,0.2226,57.0,0,0,micro_business_owner,healthcare,30,42,214334.19,148544.22,0.0,38,0,10.0,0.1397,0.4241,49.28,0,0,0,not_required,0,0,365841.73,21,0.2604,21876.0,6118.99,0.0,14.63,102.15,4.76,45.69,104.9,0,815,0.012,A,policy_v1_growth,378526.85,21,0.2604,0,65789.97,0.6930495783243914,2.4268986029883894,2.462847292206994,0.6939028660960352,0.3547154547421732,353140.93,5,88439.71,1,0.7495625613264371
9359,32986,8535,2022-04-01,2022-04-06,0,0,17,0,,37,364,female,single,bachelor,astana,urban,owned,0,1,thin_file,0,1,1,logistics,cash_loan,web,,web_portal,370647.75,18,home_repair,0,0,0,astana,android,direct,CMP_95278,633.0,0,0,0,0,0,8,0,0.0,118149.55,190784.88,0.6193,0.0,1,0,self_employed,finance,26,69,84825.39,82395.1,0.0,58,1,10.0,0.3296,0.3162,60.98,0,0,0,passed,0,0,370457.55,18,0.2775,25394.4,4922.72,0.0,14.63,102.15,4.76,45.69,104.9,0,781,0.01429,A,policy_v1_growth,389180.14,18,0.2775,1,2430.29,0.9713494980689155,4.498419808944949,4.496111419247018,1.4339390327822892,0.61928151748713,355490.53,0,0.0,0,1.0
54120,59625,48855,2022-04-01,2022-04-07,0,1,19,89,15.0,39,-407,male,married,bachelor,astana,urban,owned,1,1,self_employed,0,1,0,construction,installment_loan,partner_pos,BR_055,,364138.74,12,consumer_purchase,0,0,0,astana,android,,,563.0,2,3,1,0,0,52,0,0.0,220047.18,343212.82,0.4612,38.0,0,0,formal_salaried,retail,17,50,182902.62,161433.62,43395.86,69,1,11.0,0.2271,0.2928,23.91,0,0,0,passed,0,0,364898.79,12,0.1736,33342.88,6695.33,796.79,14.63,102.15,4.76,45.69,104.9,0,832,0.012,A,policy_v1_growth,382345.68,12,0.1736,1,21469.0,0.8826205988738707,2.2556561638151953,2.2603642909079285,1.3630814944247673,0.6411391625755705,346865.74,25,332372.67,1,0.041782938839679006
54935,124788,49621,2022-04-01,2022-04-05,0,0,19,6,,33,165,male,single,secondary,pavlodar,metro,family_owned,0,1,self_employed,1,1,0,telecom,installment_loan,partner_pos,BR_060,,432470.55,12,debt_consolidation,0,0,0,pavlodar,tablet,,,682.0,0,1,1,0,0,58,3,4.0,214384.83,865310.67,0.2478,9.0,1,0,micro_business_owner,hospitality,35,45,129115.07,110638.47,0.0,52,1,9.0,0.4334,0.3972,22.07,0,0,0,passed,0,0,442092.54,12,0.1956,40859.98,9049.45,0.0,14.63,102.15,4.76,45.69,104.9,0,772,0.01892,A,policy_v1_growth,454094.08,12,0.1956,3,18476.6,0.8568981916673244,3.908862351404534,3.9958302026410886,1.9377060257612022,0.2477547514813379,411460.82,1,0.0,0,1.0
57893,74338,52398,2022-04-01,2022-04-07,0,0,13,0,,55,-124,female,single,bachelor,pavlodar,urban,owned,0,1,new_to_credit,0,1,1,retail,cash_loan,mobile_app,,android_app,811459.15,18,home_repair,0,0,1,pavlodar,android,seo,CMP_30837,622.0,0,0,0,0,0,12,2,5.0,35584.05,105474.92,0.3374,0.0,1,0,self_employed,hospitality,49,89,170790.51,142068.96,0.0,49,1,11.0,0.3312,0.2456,28.87,0,0,0,passed,0,0,836619.28,18,0.2745,57224.76,23611.59,0.0,14.63,102.15,4.76,45.69,104.9,0,714,0.026,B,policy_v1_growth,852032.11,18,0.2745,2,28721.55,0.8318316983771522,5.71172724851368,5.888825257818457,0.2504702645813695,0.3373697747293859,795711.66,0,0.0,0,1.0
61274,6826,55557,2022-04-01,2022-04-01,0,0,13,0,,31,170,female,married,master,astana,urban,family_owned,1,1,salaried,1,1,1,it_services,installment_loan,mobile_app,,ios_app,866365.7,6,working_capital,0,0,0,astana,android,affiliate,CMP_68247,757.0,2,5,0,0,0,7,0,0.0,251226.47,1361651.28,0.1629,78.0,0,0,unemployed,,36,52,396426.02,394174.98,0.0,54,1,10.0,0.4017,0.4467,35.17,0,0,0,passed,0,0,891677.01,6,0.1723,156169.96,8573.59,3091.49,14.63,102.15,4.76,45.69,104.9,0,878,0.012,A,policy_v1_growth,909683.98,6,0.1723,0,2251.04,0.9943216643549281,2.1979215930955336,2.2621349787345713,0.6373475810159235,0.18450132841647973,752643.07,0,0.0,0,1.0
73499,32165,66703,2022-04-01,2022-04-07,0,0,14,0,,32,-851,male,single,vocational,karaganda,semi_urban,family_owned,0,1,good_repeat,0,1,1,retail,cash_loan,mobile_app,,ios_app,748768.77,9,electronics,0,0,0,karaganda,desktop,crm_push,,748.0,1,1,0,0,0,2,0,1.0,191433.66,688206.89,0.2768,31.0,0,0,formal_salaried,public_sector,30,70,178412.55,150434.25,0.0,77,1,12.0,0.6237,0.2441,43.31,0,0,0,passed,0,0,770175.07,9,0.2538,94876.95,12429.64,0.0,14.63,102.15,4.76,45.69,104.9,0,803,0.01685,A,policy_v1_growth,786207.21,9,0.2538,1,27978.3,0.8431819958853791,4.977382278304309,5.119678995973324,1.2725403955548686,0.27816295184141504,698990.74,0,0.0,0,1.0
73605,139195,66796,2022-04-01,2022-04-04,0,0,13,14,,37,-578,male,married,secondary,turkistan,metro,other,3,1,risky_repeat,1,1,1,public_sector,cash_loan,mobile_app,,android_app,891471.17,12,education,0,0,0,turkistan,ios,direct,,570.0,1,0,0,0,1,179,0,2.0,407666.13,560759.27,0.6042,8.0,1,0,pensioner,,12,36,238558.26,202229.59,0.0,51,1,11.0,0.4793,0.5368,52.43,0,0,0,passed,0,0,929260.17,6,0.272,167393.0,19268.46,13664.11,14.63,102.15,4.76,45.69,104.9,0,715,0.03066,B,policy_v1_growth,936044.73,6,0.272,1,36328.67,0.8477157319977099,4.408213308448087,4.5950751816289594,2.0158579661858584,0.7269895511491054,788347.13,1,105209.82,0,0.8665437901702008
6278,112830,5739,2022-04-01,2022-04-04,0,0,16,23,,24,-41,female,divorced,master,kostanay,metro,rented,2,1,new_to_credit,1,0,1,logistics,cash_loan,mobile_app,,ios_app,543811.08,12,travel,1,0,0,kostanay,ios,direct,,630.0,0,2,1,0,0,46,1,5.0,30028.03,50870.9,0.5903,22.0,1,0,informal_salaried,manufacturing,17,30,121453.77,104518.1,6979.32,58,1,5.0,0.4322,0.4211,43.15,0,0,0,passed,0,0,544377.3,9,0.2897,68019.62,14079.83,13148.15,14.63,102.15,4.76,45.69,104.9,0,744,0.02427,B,policy_v1_growth,571001.63,9,0.2897,3,16935.67,0.8605587129983696,5.20303258478675,5.208450019661666,0.2872998074017802,0.5902791183171519,482200.46,1,0.0,1,1.0
19186,99319,17406,2022-04-01,2022-04-04,0,0,12,0,,29,-256,female,married,secondary,almaty,urban,family_owned,2,1,self_employed,0,0,1,public_sector,credit_line,branch,BR_038,,800817.35,18,consumer_purchase,0,0,1,almaty,,,,663.0,0,0,1,0,0,45,1,1.0,,,,,1,0,informal_salaried,telecom,42,122,191110.21,192512.77,0.0,46,1,10.0,0.2311,0.496,22.65,0,0,0,passed,0,0,804077.4,18,0.3223,56921.64,19128.91,11535.31,14.63,102.15,4.76,45.69,104.9,0,781,0.01367,A,policy_v1_growth,840858.22,18,0.3223,2,-1402.56,1.007339011348478,4.159814177521834,4.176748378821831,,,762989.89,0,0.0,0,1.0
28212,99257,25603,2022-04-01,2022-04-06,0,0,19,0,,31,-929,male,married,secondary,kostanay,semi_urban,rented,1,1,new_to_credit,0,1,1,healthcare,installment_loan,mobile_app,,android_app,464039.1,12,consumer_purchase,0,0,0,kostanay,android,crm_push,,623.0,0,0,0,0,0,6,1,4.0,45881.62,90677.15,0.506,0.0,1,0,informal_salaried,education,10,22,345413.15,354185.48,74002.36,48,1,8.0,0.1034,0.3472,37.8,0,0,0,not_required,0,0,477093.12,12,0.1999,44193.0,3402.63,0.0,14.63,102.15,4.76,45.69,104.9,0,773,0.012,A,policy_v1_growth,487241.06,12,0.1999,2,-8772.33,1.0253966300935562,1.310158451441883,1.347014903038939,0.1295412222996832,0.5059887744597178,441968.17,0,0.0,0,1.0
59941,57743,54304,2022-04-01,2022-04-06,0,0,11,0,,20,150,male,married,other,zhambyl,metro,rented,2,1,salaried,0,1,1,it_services,credit_line,mobile_app,,android_app,500529.68,12,debt_consolidation,1,0,0,zhambyl,ios,social,CMP_82255,685.0,3,4,1,0,0,46,1,2.0,218932.84,788137.12,0.2135,72.0,0,0,formal_salaried,oil_and_gas,31,37,91295.21,95773.49,0.0,66,1,12.0,0.5625,0.535,39.68,0,0,0,passed,0,0,424842.97,12,0.3031,41481.53,5396.65,0.0,14.63,102.15,4.76,45.69,104.9,0,703,0.04071,B,policy_v1_growth,433786.76,12,0.3031,2,-4478.28,1.049052737816146,5.2261819006491255,4.435914050955019,2.285944054038336,0.2777852158517797,392034.63,0,0.0,0,1.0
61617,74984,55869,2022-04-01,2022-04-04,0,0,17,0,,47,-427,female,single,vocational,astana,rural,family_owned,0,1,new_to_credit,0,1,1,construction,cash_loan,web,,web_portal,418278.25,18,debt_consolidation,0,0,0,astana,android,crm_push,CMP_66187,620.0,0,0,0,0,1,112,0,2.0,108573.86,257801.13,0.4212,0.0,1,0,formal_salaried,agriculture,13,42,124635.33,119526.03,0.0,61,1,12.0,0.2449,0.2296,34.07,0,0,0,passed,0,0,432914.13,18,0.2994,30148.16,17139.54,9639.52,14.63,102.15,4.76,45.69,104.9,0,748,0.01726,A,policy_v1_growth,439192.16,18,0.2994,1,5109.3,0.9590060057609668,3.4994741312833697,3.6219234421154956,0.9083700010784261,0.42115354575831376,411757.27,0,0.0,0,1.0
85891,120624,77966,2022-04-01,2022-04-06,0,0,11,0,,33,-460,female,married,vocational,turkistan,urban,dormitory,2,1,near_prime,1,1,1,education,cash_loan,branch,BR_056,,495668.66,24,electronics,0,0,0,turkistan,,,,774.0,5,2,0,1,0,82,0,0.0,349394.98,147651.3,0.4362,108.0,0,0,formal_salaried,healthcare,37,85,283202.01,237399.23,0.0,70,1,10.0,0.1688,0.437,32.66,0,0,0,not_required,0,0,504101.84,18,0.3046,35237.0,6984.82,2756.25,14.63,102.15,4.76,45.69,104.9,0,900,0.012,A,policy_v1_growth,520452.09,18,0.3046,0,45802.78,0.8382681676588383,2.0879118268412244,2.123435025463225,1.4717612184336064,2.36635220956402,481707.57,0,0.0,0,1.0
2411,12322,2199,2022-04-01,2022-04-05,0,0,19,0,,45,-397,male,married,vocational,almaty,urban,family_owned,1,1,self_employed,0,1,1,hospitality,cash_loan,web,,web_portal,322328.55,12,other,0,0,0,almaty,desktop,crm_push,CMP_33129,641.0,1,3,1,0,0,37,0,1.0,195905.4,520248.68,0.3193,48.0,0,0,contractor,education,20,30,252276.29,214150.55,0.0,62,1,12.0,0.1763,0.3571,30.85,0,0,0,passed,0,0,336370.27,12,0.2791,32446.94,6152.65,926.57,14.63,102.15,4.76,45.69,104.9,0,768,0.01434,A,policy_v1_growth,338444.98,12,0.2791,1,38125.74,0.8488730748339449,1.5051492980055385,1.5707186836550269,0.9148022267512271,0.376561070755624,311711.91,0,0.0,0,1.0
